1614,"Transporteurs","La Poste",,"04 68 24 98 89",
1615,"Transporteurs","La Poste Courrier Entreprise","0000 00 36 34","05 63 72 68 40",
1616,"Administrations","La Prévention Routière",,"04 68 25 49 06",
1617,"Commerces","La Redoute",,"03 20 30 45 92",
1618,"Commerces","La Redoute",,"03 20 69 85 49",
1619,"Commerces","La Redoute",,"03 20 30 45 92",
1620,"Commerces","La Redoute",,"09 69 36 29 50",
1621,"Commerces","La Redoute",,"01 40 45 42 38",
1622,"Commerces","La Redoute","0008 92 35 03","01 40 45 42 38",
1623,"Commerces","La Redoute",,"01 41 86 21 84",
1624,"Commerces","La Redoute",,"01 41 86 21 79",
1625,"Commerces","La Redoute",,"01 41 86 21 78",
1626,,"La Stéphanoise des Eaux","0810 36 83 68","09 77 40 94 41",
1627,,"La Voix du Cinéma","0008 92 68 05","01 57 05 05 83",
1628,,"La-maison-de-catherine.com","0892 18 02 60","03 26 35 08 35",
1629,,"Laboratoires Yves Ponroy","0008 21 00 00","02 51 09 07 45",
1630,,"Labrousse","0825 00 25 10","05 65 40 80 13",
1631,,"Laden","0892 02 88 04","09 69 39 01 20",
1632,,"Lamartine",,"01 76 78 34 80",
1633,"Commerces","Lapeyre","0825 82 51 77","01 60 68 44 99",
1634,"Commerces","Lapeyre","0825 82 52 69","04 78 66 66 02",
1635,"Commerces","Lapeyre","0008 25 82 53","05 56 43 28 43",
1636,"Commerces","Lapeyre","0825 82 51 31","05 61 70 11 09",
1637,"Commerces","Lapeyre","0825 82 51 64","05 59 52 06 78",
1638,"Commerces","Lapeyre","0825 82 51 49","02 41 36 53 00",
1639,"Commerces","Lapeyre","0825 82 51 78","01 30 94 61 40",
1640,"Commerces","Lapeyre","0825 82 51 38","04 76 51 95 57",
1641,,"Lasertel",,"01 75 00 19 52",
1642,,"Last minute",,"04 66 92 30 29",
1643,"Voyages","Lastminute.com","0892 68 61 00","01 45 19 76 14",
1644,"Voyages","Lastminute.com","0892 68 61 00","01 53 63 28 23",
1645,"Voyages","Lastminute.com",,"01 45 19 76 18",
1646,"Voyages","Lastminute.com","0008 92 23 01","01 70 92 31 05",
1647,,"Laura Kent - Laurakent.fr","0008 92 68 41","01 23 45 67 89",
1648,,"Laverie Aquaria","0008 20 20 17","01 60 22 78 28",
1649,"Banques","LCL","0825 31 03 10","02 31 21 28 00",
1650,"Banques","LCL",,"03 20 41 56 61",
1651,"Banques","LCL",,"02 98 44 94 86",
1652,"Banques","LCL","0820 82 35 01","01 41 22 03 71",
1653,"Banques","LCL",,"01 39 17 35 83",
1654,"Banques","LCL","0820 82 34 01","01 53 68 98 41",
1655,"Banques","LCL","0969 32 03 10","04 42 60 53 02",
1656,"Banques","LCL",,"01 49 85 84 47",
1657,"Banques","LCL","0820 82 35 45","04 73 77 53 31",
1658,"Banques","LCL",,"09 69 36 30 30",
1659,,"Le Bon Prix",,"03 20 66 84 25",
1660,,"Le Géant des Beaux-Arts","0008 25 02 02","03 88 02 02 33",
1661,,"Le Grand Livre du Mois","0892 16 22 00","03 44 06 41 62",
1662,,"Le Jardin de Catherine","0891 70 02 06","03 26 86 65 05",
1663,,"Le Monde","0000 00 32 89","01 76 26 32 89",
1664,,"Le Monde",,"01 57 28 20 00",
1665,,"Le Monde en Parfum",,"02 97 73 63 63",
1666,,"Le Numéro",,"01 70 36 01 18",
1667,,"Leaseplan","0825 74 37 42","01 56 84 10 10",
1668,"Commerces","leboncoin.fr",,"01 53 40 96 06",
1669,"Commerces","leboncoin.fr",,"01 30 84 83 13",
1670,"Voyages","Leclerc Voyages",,"02 37 37 51 51",
1671,,"Lenatec","0008 26 62 12","04 94 17 10 86",
1672,,"Leprogres.fr","0008 25 01 80","04 72 22 23 23",
1673,"Commerces","Leroy Merlin","0820 12 04 69","04 72 14 28 29",
1674,"Commerces","Leroy Merlin","0820 12 04 69","04 72 14 28 28",
1675,"Commerces","Leroy Merlin","0810 63 46 34","01 41 29 35 35",
1676,"Commerces","Les 3 Suisses",,"03 20 20 30 30",
1677,"Commerces","Les 3 Suisses","0008 92 68 34","03 20 20 30 50",
1678,"Commerces","Les 3 Suisses","0811 46 05 10","03 20 20 30 30",
1679,"Commerces","Les 3 Suisses",,"03 20 20 17 96",
1680,"Commerces","Les 3 Suisses","0008 92 69 15","03 20 20 31 00",
1681,"Commerces","Les 3 Suisses",,"03 20 20 17 30",
1682,"Voyages","Les Clubs Vacanciel",,"01 49 96 45 00",
1683,"Assurances","Les Mutuelles du Soleil",,"09 69 32 03 22",
1684,"Voyages","Les Villages Clubs du Soleil","0825 80 28 05","04 91 04 87 00",
1685,,"Lessives Boules Doseuses",,"01 57 05 04 55",
1686,,"Lexibook",,"01 84 88 58 58",
1687,,"LG","0892 56 36 56","00 00 00 32 20",
1688,"Commerces","LIDL","0800 00 54 35","04 92 00 08 06",
1689,"Commerces","LIDL","0800 00 54 35","04 93 38 13 85",
1690,"Commerces","LIDL","0800 00 54 35","04 93 48 30 96",
1691,"Commerces","LIDL","0800 00 54 35","04 93 49 22 23",
1692,"Commerces","LIDL","0800 00 54 35","04 93 75 12 68",
1693,"Commerces","LIDL","0800 00 54 35","04 92 00 56 71",
1694,"Commerces","LIDL","0800 00 54 35","04 93 97 00 20",
1695,"Commerces","Lidl","0800 00 54 35","01 71 23 02 83",
1696,"Commerces","LIDL",,"04 94 99 60 00",
1697,"Telecoms","Ligne Distributeurs Mobistore",,"01 57 05 04 78",
1698,"Transporteurs","Lignes Express Régionales Région PACA - LER","0821 20 22 03","04 91 57 50 57",
1699,,"Linéa","0008 10 78 03","03 88 58 58 00",
1700,,"Linvoges","0892 68 88 13","03 29 60 91 59",
1701,,"Linvosges",,"01 43 80 28 43",
1702,,"Linvosges",,"03 29 60 11 11",
1703,"Assurances","LMDE - La Mutuelle des Etudiants","0000 00 32 60","01 40 92 54 85",
1704,"Assurances","LMDE - La Mutuelle des Etudiants","0000 00 32 60","01 40 92 54 80",
1705,"Assurances","LMDE - La Mutuelle des Etudiants","0000 00 32 60","09 69 36 96 01",
1706,,"LOCAM","0892 30 08 92","09 70 80 87 02",
1707,"Voyages","locasun.fr","0820 90 04 06","01 34 44 07 30",
1708,"Voyages","Locationdevoiture.fr","0800 73 37 33","01 73 79 33 33",
1709,,"Logitech",,"01 57 32 32 71",
1710,"Voyages","Lokeo - Boulanger Location",,"03 20 49 58 87",
1711,"Voyages","Louvre Hôtels",,"02 54 55 06 83",
1712,,"Lovecar.fr","0008 20 20 11","03 20 81 40 66",
1713,,"Loxam",,"04 78 90 88 34",
1714,"Voyages","Lufthansa","0820 02 00 30","01 41 73 63 30",
1715,"Voyages","Lufthansa","0892 23 16 90","01 70 91 76 60",
1716,,"Lutti",,"03 66 19 05 02",
1717,"Assurances","Lybernet Assurances","0825 07 72 33","02 41 36 64 08",
1718,"Banques","Lyonnaise de Banque","0820 90 07 18","04 78 92 02 12",
1719,,"Lyonnaise des eaux","0008 10 46 94","04 92 96 99 97",
1720,,"Lyonnaise des eaux","0008 10 46 94","04 92 98 60 73",
1721,,"Lyonnaise des eaux","0810 51 45 14","04 78 48 47 23",
1722,,"Lyonnaise des Eaux","0810 51 45 14","04 72 31 92 48",
1723,,"Lyonnaise des Eaux","0810 47 94 79","09 77 40 94 43",
1724,,"Lyonnaise des eaux",,"04 68 79 14 90",
1725,,"M6","0000 00 36 06","01 41 92 66 66",
1726,,"M6 Boutique",,"01 41 86 42 48",
1727,,"M6 boutique","0892 89 26 66","09 74 75 66 66",
1728,,"M6 Boutique",,"01 41 86 24 23",
1729,,"M6 Boutique",,"01 41 86 30 08",
1730,,"M6 Mobil",,"01 46 84 10 92",
1731,,"M6 Téléspectateurs",,"01 72 29 70 36",
1732,"Assurances","MAAF",,"01 46 84 10 42",
1733,"Assurances","MAAF",,"04 68 32 31 21",
1734,"Assurances","MACIF","0820 82 58 26","02 47 71 78 00",
1735,"Assurances","MACIF","0820 82 68 27","04 75 05 42 33",
1736,"Assurances","MACIF","0008 20 87 88","05 53 68 10 10",
1737,"Assurances","MACIF","0008 20 33 30","04 94 10 13 40",
1738,"Assurances","MACIF",,"09 69 39 49 49",
1739,"Assurances","MACIF",,"01 55 56 57 68",
1740,"Assurances","MACIF","0820 07 40 74","01 55 56 57 58",
1741,"Assurances","MACIF",,"09 69 39 49 69",
1742,"Assurances","MACIF",,"09 69 39 49 30",
1743,"Assurances","MACIF",,"09 69 39 49 65",
1744,"Assurances","MACIF",,"09 69 39 49 65",
1745,"Assurances","MACIF",,"09 69 39 49 40",
1746,"Assurances","MACIF",,"09 69 39 49 40",
1747,"Assurances","MACIF",,"09 69 39 49 65",
1748,"Assurances","MACIF",,,
1749,"Assurances","MACIF",,"09 69 39 49 40",
1750,"Assurances","MACIF",,"09 69 39 49 39",
1751,"Assurances","MACIF",,"09 69 39 49 09",
1752,"Assurances","MACIF",,"09 69 39 49 19",
1753,"Assurances","MACIF Mutualité",,"09 69 39 49 80",
1754,"Assurances","MACSF","0000 00 32 33","01 71 14 32 33",
1755,,"Made in Sport","0892 30 09 00","01 70 46 74 46",
1756,,"Madeleine","0008 92 68 89","03 88 68 18 35",
1757,"Assurances","MAE",,"02 32 83 60 68",
1758,"Assurances","MAE",,"02 32 83 66 00",
1759,"Voyages","Maeva","0008 25 04 06","01 58 21 55 50",
1760,,"Magellan Bio","0892 39 51 00","03 20 84 50 67",
1761,,"Magiline","0820 25 04 81","03 25 45 25 21",
1762,"Assurances","MAIF",,"04 68 66 26 40",
1763,"Assurances","MAIF",,"04 68 10 26 10",
1764,"Assurances","MAIF",,"09 72 72 15 15",
1765,"Administrations","Mairie de Marseille - Allo Mairie","0810 81 38 13","04 91 55 11 11",
1766,"Assurances","Mairie de Nanterre","0000 00 39 92","01 47 29 50 50",
1767,"Administrations","Mairie de Venerque","0008 99 23 84","05 62 11 59 59",
1768,,"Maismoinscher.com",,"05 63 57 74 09",
1769,,"Maison et Confort","0008 92 69 71","03 88 19 10 20",
1770,,"Maison Phenix","0000 00 36 20","04 68 32 33 46",
1771,,"Maisonic","0820 20 40 92","02 47 34 08 80",
1772,"Assurances","Malakoff Médéric","0008 25 07 58","02 41 36 40 40",
1773,"Voyages","Malaysia Airlines","0008 92 35 08","01 44 50 15 07",
1774,"Commerces","ManoMano.fr",,"09 73 72 91 99",
1775,,"Mantelsom","0008 10 00 30","01 55 66 06 66",
1776,,"Marché Plus",,"01 46 84 10 25",
1777,"Voyages","MarineLand Antibes","0008 92 30 06","04 93 33 49 49",
1778,,"Markania",,"01 49 90 00 80",
1779,"Voyages","Marmara","0899 65 05 80","04 37 42 84 84",
1780,"Voyages","Marmara","0825 16 01 31","01 44 63 58 60",
1781,"Voyages","Marmara",,"01 73 29 25 00",
1782,"Voyages","Marmara Groupe",,"01 44 63 63 72",
1783,"Voyages","Marmara Réservation Vols",,"09 70 80 65 06",
1784,,"Martignon Pneus Bonnefoy","0008 26 30 31","05 34 25 12 90",
1785,"Assurances","Mastercard Assurance","0825 02 10 00","02 28 21 43 63",
1786,"Assurances","Mastercard Gold Carte ZERO",,"01 55 17 78 15",
1787,"Assurances","Mastercard World Elite",,"01 70 77 10 08",
1788,,"Mathon","0008 92 39 11","04 76 64 44 65",
1789,"Assurances","Matmut Assurances",,"04 68 10 21 50",
1790,"Assurances","Matmut Assurances",,"04 68 65 25 71",
1791,"Assurances","Matmut Assurances",,"04 68 94 54 55",
1792,,"Maty","0892 89 32 93","03 81 50 81 41",
1793,,"MAXISCOOT.com","0825 74 22 57","01 70 99 97 35",
1794,"Assurances","MCDEF - Mutuelle Cogérée de la Défense","0810 00 10 18","01 44 38 13 00",
1795,"Administrations","MDPH - Maison Départementale des Personnes Handicapées","0810 86 20 00","05 49 45 97 77",
1796,,"Mediaphone",,"01 57 05 04 57",
1797,,"Mediaserv Guadeloupe","0008 11 57 57","05 90 57 58 59",
1798,,"Médion","0825 81 10 00","02 43 48 15 20",
1799,,"Meetic.fr",,"01 70 36 03 70",
1800,,"MEGA CGR","0008 92 68 85","01 60 17 01 23",
1801,,"Meilleurtaux.com","0826 82 62 22","01 41 97 98 99",
1802,,"Meilleurtaux.com",,"01 84 95 98 98",
1803,,"Meliconi France","0825 09 90 85","04 99 52 26 52",
1804,,"Memup","0892 70 02 57","01 70 13 91 91",
1805,,"MEP","0008 25 08 10","04 91 16 47 16",
1806,,"Mercer",,"01 55 21 35 00",
1807,,"Mercer Human Resource Consulting","0825 38 76 02","01 55 21 35 00",
1808,,"Météo Consult",,"01 41 86 24 00",
1809,,"Météo France",,"04 68 11 62 00",
1810,,"Météo France",,"03 84 97 13 10",
1811,,"Metlife","0810 10 02 44","01 49 02 40 00",
1812,,"Metlife","0810 10 02 44","08 00 00 02 44",
1813,,"Métro","0008 25 09 09","05 34 40 18 27",
1814,,"Métro","0008 25 09 09","01 47 86 63 00",
1815,,"Métro Bureau",,"05 34 40 18 30",
1816,,"Métro Cash And Carry France",,"04 67 07 70 70",
1817,,"meyclub.net","0825 80 80 00","01 70 15 09 73",
1818,"Assurances","MFP - Mutualité Fonction Publique","0891 01 65 43","04 67 64 78 00",
1819,"Assurances","MFP - Mutualité Fonction Publique",,"01 44 10 87 00",
1820,,"MFP Services","0821 08 90 00","01 40 18 74 54",
1821,,"MFP Services","0821 08 90 00","02 23 21 05 81",
1822,"Assurances","MGEN","0000 00 36 76","01 46 84 10 95",
1823,"Assurances","MGEN","0000 00 36 76","03 20 57 68 78",
1824,"Assurances","MGEN","0000 00 36 76","02 49 79 00 05",
1825,"Assurances","MGEN","0000 00 36 76","05 58 45 07 42",
1826,"Assurances","MGEN","0000 00 36 76","05 58 85 74 78",
1827,"Assurances","MGEN - Mutuelle Générale de l'Education Nationale","0000 00 36 76","04 67 45 70 65",
1828,,"MGEN FILIA",,"01 40 47 20 20",
1829,,"MGP Groupe","0810 00 01 82","01 55 26 73 46",
1830,,"MGP Groupe",,"04 91 60 18 66",
1831,,"Michelin","0969 39 02 02","01 47 83 20 42",
1832,,"MicroConcept","0008 92 05 05","04 78 71 06 21",
1833,,"Microsoft",,"09 70 01 90 90",
1834,,"Miele",,"09 74 50 10 00",
1835,,"Milan Presse","0811 34 97 09","05 61 76 64 64",
1836,,"miniplanes.fr","0826 95 09 00","02 53 35 51 16",
1837,,"Minolta France",,"04 68 25 24 94",
1838,,"mister-auto.com",,"04 26 70 70 77",
1839,,"mister-auto.com","0892 18 11 81","04 76 60 26 00",
1840,"Commerces","Misterfly",,"01 70 95 80 00",
1841,"Commerces","Mistergooddeal","0008 92 70 22","01 69 79 81 00",
1842,"Commerces","Mistergooddeal.com",,"01 55 25 70 95",
1843,"Assurances","MMA - Mutuelles du Mans Assurances",,"01 46 84 10 32",
1844,"Assurances","MMA - Mutuelles du Mans Assurances",,"02 43 41 59 96",
1845,"Assurances","MMA - Mutuelles du Mans Assurances",,"02 43 41 69 33",
1846,"Assurances","MMA - Mutuelles du Mans Assurances","0008 25 09 60","02 37 88 53 47",
1847,"Assurances","MMA - Mutuelles du Mans Assurances","0810 22 32 42","02 40 47 83 09",
1848,"Assurances","MMA - Mutuelles du Mans Assurances",,"04 68 31 00 64",
1849,"Assurances","MMA - Mutuelles du Mans Assurances",,"04 68 32 26 88",
1850,,"MNH","0008 20 00 45","02 38 90 72 80",
1851,"Assurances","MNT - Mutuelle Nationale Territoriale","0008 20 20 12","09 72 72 52 52",
1852,"Assurances","MNT - Mutuelle Nationale Territoriale","0820 20 12 02","01 44 83 12 34",
1853,"Telecoms","Mobilbox","0000 00 32 49","01 47 94 94 91",
1854,"Telecoms","Mobilostore.com","0008 92 68 18","01 53 01 64 03",
1855,,"Modz.fr","0008 92 18 68","04 74 68 68 18",
1856,,"Mon Aménagement Jardin","0892 06 00 55","03 20 22 14 28",
1857,,"Mona-mode.fr",,"03 88 18 54 81",
1858,"Banques","Monabanq","0810 00 20 01","03 20 28 36 73",
1859,,"MonAlbumPhoto.fr - Mon Album Photo","0892 23 00 54","01 80 14 67 45",
1860,,"Monbureaudeposte.fr",,"09 69 36 00 13",
1861,"Assurances","Mondial Assistance","0800 10 31 05","01 53 05 86 00",
1862,"Transporteurs","Mondial Relay","0008 92 70 76","05 55 87 27 00",
1863,"Transporteurs","Mondial Relay","0008 92 70 76","04 37 25 37 80",
1864,"Transporteurs","Mondial Relay","0008 92 70 76","04 99 51 25 50",
1865,"Transporteurs","Mondial Relay","0008 92 70 76","01 34 30 26 50",
1866,"Transporteurs","Mondial Relay","0008 92 70 76","01 48 07 01 20",
1867,"Transporteurs","Mondial Relay","0008 92 70 76","01 64 13 61 50",
1868,"Transporteurs","Mondial Relay","0008 92 70 76","04 98 12 99 80",
1869,"Transporteurs","Mondial Relay","0008 92 70 76","03 90 57 30 80",
1870,"Transporteurs","Mondial Relay","0008 92 70 76","04 75 60 14 30",
1871,"Transporteurs","Mondial Relay","0008 92 70 76","04 99 51 25 50",
1872,"Transporteurs","Mondial Relay","0008 92 70 76","02 35 12 48 10",
1873,"Transporteurs","Mondial Relay","0008 92 70 76","02 28 01 94 70",
1874,"Transporteurs","Mondial Relay","0008 92 70 76","03 80 59 67 30",
1875,"Transporteurs","Mondial Relay",,"09 69 32 23 32",
1876,"Assurances","Mondiale Assistance",,"02 43 80 20 80",
1877,,"Monoprix",,"01 78 99 90 00",
1878,,"Monoprix",,"04 68 25 90 00",
1879,"Assurances","Mornay Mutuelle","0825 30 03 22","09 70 80 86 33",
1880,,"Motorola",,"01 55 69 50 43",
1881,,"MPIO / Digitalway",,"01 39 43 30 70",
1882,,"Mr Bricolage",,"05 62 60 24 24",
1883,,"mr-bricolage.fr","0892 18 08 91","05 35 00 51 71",
1884,"Assurances","MSA - Mutualité Sociale Agricole",,"05 55 49 87 00",
1885,"Assurances","MSA - Mutualité Sociale Agricole",,"04 68 27 06 44",
1886,"Assurances","MSA - Mutualité Sociale Agricole",,"04 68 45 99 22",
1887,"Assurances","MSA - Mutualité Sociale Agricole",,"04 68 11 77 11",
1888,"Assurances","MSA - Mutualité Sociale Agricole",,"05 56 01 83 83",
1889,,"MSI",,"01 64 76 49 49",
1890,,"Multimedialp","0008 91 70 21","04 92 21 21 29",
1891,,"Mutaero","0811 88 03 80","05 62 73 69 59",
1892,"Assurances","Mutuelle D - O","0820 22 02 02","01 44 64 39 00",
1893,"Assurances","Mutuelle de l'Aude",,"04 68 31 23 11",
1894,"Assurances","Mutuelle de l'Aude",,"04 68 71 99 66",
1895,"Assurances","Mutuelle de l'Aude",,"04 68 94 54 54",
1896,"Assurances","Mutuelle de l'Aude",,"04 68 71 99 20",
1897,"Assurances","Mutuelle de la Société Marseillaise",,"04 68 32 00 13",
1898,"Assurances","Mutuelle des motards","0825 12 91 29","04 67 04 72 04",
1899,"Assurances","Mutuelle Française","0800 18 18 18","09 70 82 83 84",
1900,"Assurances","Mutuelle Générale de la Police",,"04 68 10 23 60",
1901,"Assurances","Mutuelle Korelio PRO BTP","0810 00 60 31","01 40 31 38 88",
1902,"Assurances","Mutuelle Nationale des Hospitaliers - MNH","0820 00 45 00","02 38 90 72 80",
1903,"Assurances","Mutuelle Nationale Territoriale","0820 20 12 02","01 44 83 12 34",
1904,"Assurances","Mutuelle Prévifrance","0008 00 09 08","04 68 71 80 60",
1905,"Assurances","Mutuelle Prévifrance","0800 09 08 00","05 61 10 55 10",
1906,"Assurances","Mutuelle Sociale Agricole",,"05 53 02 67 00",
1907,"Assurances","Mutuelle Sociale Agricole",,"05 61 10 40 40",
1908,,"mypix.com","0811 65 04 64","09 69 32 20 30",
1909,,"National Geographic","0008 11 23 22","03 21 13 25 00",
1910,"Banques","Natixis Financement","0820 08 77 77","04 91 30 77 77",
1911,"Banques","Natixis Financement","0008 20 08 60","09 69 39 32 44",
1912,,"Nec - Mitsubishi",,"01 55 70 28 70",
1913,,"Nescafé","0800 97 07 80","01 60 53 21 00",
1914,,"Net Loisirs","0825 62 02 18","03 20 55 81 94",
1915,,"Net-Up","0008 92 35 01","04 96 13 28 00",
1916,,"Netissime","0826 00 10 02","04 37 43 00 37",
1917,"Telecoms","Neuf Cegetel",,"01 70 18 60 00",
1918,"Telecoms","Neuf Cegetel",,"02 23 48 40 01",
1919,"Telecoms","Neuf SFR BOX",,"Voir SFR BOX",
1920,"Telecoms","Neuf Telecom","0811 00 90 09","08 00 95 01 99",
1921,"Telecoms","Neuf Telecom",,"08 00 95 09 50",
1922,"Telecoms","Neuf Telecom","0008 11 00 90","08 00 95 01 99",
1923,"Telecoms","Neuf Telecom","0000 00 10 77","01 71 07 07 07",
1924,"Telecoms","Neuf Telecom",,"08 00 73 74 00",
1925,,"Nexilis","0820 90 22 23","04 91 17 70 70",
1926,,"Nexway","0899 78 03 24","01 55 17 31 55",
1927,,"Nintendo","0892 68 77 55","01 34 35 46 01",
1928,,"Nocibé","0008 10 49 49","03 20 71 49 49",
1929,,"Nokia Siemens Network",,"01 49 15 12 12",
1930,,"Nomade Aventure","0825 70 17 02","01 46 33 75 98",
1931,"Telecoms","Noos",,"01 70 00 70 07",
1932,"Telecoms","Noos",,"01 72 38 78 70",
1933,"Commerces","Norauto","0008 20 85 85","03 20 60 74 74",
1934,"Commerces","Norauto",,"04 68 90 33 23",
1935,"Commerces","Norauto","0240 92 02 55","08 26 27 00 00",
1936,"Commerces","Norauto",,"04 90 09 88 83",
1937,"Commerces","Norauto",,"04 78 66 01 00",
1938,,"Nostalgie",,"01 40 71 40 00",
1939,,"Nouveauxproduits.com","0008 92 54 34","09 51 52 27 32",
1940,,"Nouvelles Frontières","0892 16 01 80","04 78 44 72 10",
1941,,"Nouvelles Frontières",,"01 73 03 20 52",
1942,,"Nova Senior / Cocoonage","0810 40 04 61","04 66 28 00 07",
1943,,"NPY","0008 20 20 87","05 59 05 98 69",
1944,,"NRJ",,"01 57 05 04 74",
1945,,"NRJ","0008 92 70 40","01 40 71 78 56",
1946,,"NRJ","0008 92 70 40","01 57 05 04 75",
1947,,"NRJ Group",,"01 40 71 40 00",
1948,,"NRJ Mobile","0008 26 62 02","04 42 46 19 00",
1949,,"NRJ12",,"01 40 71 40 00",
1950,,"Numéricable",,"01 77 46 80 00",
1951,,"Numéricable",,"01 70 01 70 01",
1952,,"Numéricable",,"01 74 52 05 10",
1953,,"Numéricable","0892 68 96 90","01 70 10 55 50",
1954,,"OCP Répartition",,"04 99 52 96 74",
1955,"Voyages","Odalys Evasion","0825 56 25 62","01 58 56 56 56",
1956,"Voyages","Odalys Vacances","0825 56 25 62","01 58 56 56 56",
1957,"Voyages","Office de Tourisme de Cassis","0892 25 98 92","04 42 01 67 83",
1958,"Voyages","Office de Tourisme de Toulouse","0892 18 01 80","05 61 11 02 33",
1959,"Voyages","Office du Tourisme et des Congrès de Nice","0892 70 74 07","04 92 14 46 46",
1960,,"Oki",,"01 46 15 80 00",
1961,,"Olympia","0008 92 68 33","01 55 27 10 00",
1962,,"Olympique Gymnase Club","0892 70 02 38","04 93 21 25 92",
1963,,"Olympique Lyonnais","0008 92 69 69","09 69 36 05 83",
1964,,"One Tel",,"01 73 50 26 00",
1965,,"Oney","0008 25 03 13","02 47 33 62 14",
1966,,"Oney","0000 03 96 70","09 69 39 54 05",
1967,,"Oney","0008 25 01 44","09 69 39 77 39",
1968,,"Oogarden.com","0008 90 71 00","04 37 86 27 75",
1969,,"Oogarden.com","0890 71 00 42","04 74 46 41 32",
1970,,"Oogarden.com","0890 71 00 42","01 86 65 43 77",
1971,,"OPAC","0008 10 71 71","03 85 32 77 85",
1972,,"Opéra de Lyon","0826 30 53 25","04 72 00 45 00",
1973,,"Opéra National du Rhin","0008 25 84 14","03 88 75 48 01",
1974,"Voyages","Opodo",,"01 70 98 92 17",
1975,"Voyages","Opodo.fr",,"01 70 91 75 75",
1976,"Telecoms","Orange",,"01 57 05 05 91",
1977,"Telecoms","Orange","0000 00 07 00","01 56 95 69 45",
1978,"Telecoms","Orange","0000 00 39 00","01 41 83 44 07",
1979,"Telecoms","Orange","0000 00 39 70","06 07 62 64 64",
1980,"Telecoms","Orange",,"01 44 44 22 22",
1981,"Telecoms","Orange","0000 00 39 00","02 47 85 67 38",
1982,"Telecoms","Orange","0000 00 39 70","01 56 95 69 45",
1983,"Telecoms","Orange",,"09 88 99 50 63",
1984,"Telecoms","Orange Auchan",,"01 57 05 04 92",
1985,"Telecoms","Orange Business",,"01 57 05 05 91",
1986,"Telecoms","Orange Mobile",,"05 53 82 17 69",
1987,,"Oreade Conseil","0810 44 74 47","01 53 05 97 24",
1988,"Assurances","OREPA Prévoyance","0820 22 02 02","01 44 64 39 00",
1989,,"Origin Aude",,"04 68 49 11 59",
1990,,"Osica","0811 70 20 20","01 69 53 49 69",
1991,,"Otio France","0437 43 41 40","08 25 36 83 68",
1992,,"Ouest France","0897 04 00 00","02 99 32 60 00",
1993,"Voyages","Oui SNCF","0000 00 36 35","01 73 20 98 51",
1994,,"Outiror","0892 69 05 00","09 69 32 00 09",
1995,"Telecoms","OVH","0008 99 70 17","03 20 83 08 66",
1996,"Telecoms","OVH",,"09 72 10 10 10",
1997,"Telecoms","OVH",,"09 72 10 20 10",
1998,"Telecoms","OVH",,"09 74 53 42 43",
1999,"Telecoms","OVH Téléphonie",,"09 72 10 10 10",
2000,"Commerces","Oxybul",,"01 41 44 51 52",
2001,"Commerces","Oxybul éveil et jeux","0892 35 07 77","01 30 61 84 84",
2002,,"Ozone - Ozone.net",,"09 73 01 10 00",
2003,"Assurances","Pacific Assistance",,"01 45 26 47 71",
2004,,"Packard Bell",,"01 55 23 72 00",
2005,,"Packard Bell",,"02 41 36 47 00",
2006,,"Packard Bell",,"02 41 36 45 11",
2007,,"Pages Jaunes","0810 30 01 18","01 46 23 40 50",
2008,,"Pages Jaunes","0008 10 10 10","01 46 23 30 00",
2009,,"Palais des Sports","0008 25 03 80","01 48 28 40 10",
2010,,"Panasonic","0008 92 35 05","01 55 93 66 00",
2011,,"Panda Antivirus","0892 46 11 61","01 46 84 20 00",
2012,,"Parc Asterix","0800 97 20 22","03 44 62 31 31",
2013,,"Paris-Normandie",,"02 35 14 56 56",
2014,,"Parti Socialiste",,"04 68 27 26 44",
2015,"Voyages","partirenvoyages.com","0825 13 99 00","01 49 24 24 02",
2016,"Voyages","Partirpascher.com","0826 10 06 00","01 53 14 60 00",
2017,,"Paru Vendu","0892 69 19 19","04 88 57 20 47",
2018,,"Passat Outillage Griffe de Jardin",,"01 57 05 05 74",
2019,,"PC30","0008 26 10 24","01 72 03 01 69",
2020,,"PCSoft",,"04 67 03 20 32",
2021,,"Peal.fr","0008 90 71 10","03 88 58 02 05",
2022,,"Père Noël","0008 92 88 10","04 77 92 39 20",
2023,,"Père Noël","0008 92 88 10","04 77 92 39 23",
2024,,"Père Noël","0008 92 88 10","04 77 92 39 25",
2025,,"Père Noël",,"01 41 86 30 15",
2026,,"Périmètre","0008 25 04 08","01 69 21 38 91",
2027,,"Perimetre","0008 25 04 08","01 69 21 38 91",
2028,,"persomobiles.fr","0000 09 94 30","01 72 75 22 11",
2029,,"Pharmacie Paris",,"01 45 62 02 41",
2030,,"Philips","0008 05 02 55","01 57 32 40 51",
2031,,"Philotechnique","0821 23 04 40","01 42 42 35 85",
2032,,"PhoneAndPhone",,"01 48 06 11 68",
2033,,"Photoways","0892 68 72 69","02 76 11 07 61",
2034,,"Photoweb.fr","0826 46 74 73","09 69 32 05 36",
2035,,"PICARD Surgelés","0008 20 16 00","03 22 19 25 05",
2036,,"Piecesvoitures.com","0899 19 80 11","04 76 49 47 47",
2037,"Voyages","Pierre et Vacances","0008 25 04 06","01 58 21 55 50",
2038,"Voyages","Pierre et Vacances",,"05 59 48 83 00",
2039,,"Pink TV",,"01 75 00 19 49",
2040,,"Piscine Iceo Calais",,"03 21 19 56 56",
